492976.125664 444681.083123 775870.288383
894532.190869 307218.117608 911945.517900
283316.454317 280853.171377 996370.439737
133257.940955 888142.163774 850725.605260
275270.062290 149820.283145 825068.099494
589870.013064 636433.203578 997928.318868
724673.957305 298182.236696 64097.074129
868859.605996 799731.743968 886900.678478
410679.956852 997501.354240 902130.619717
263058.509437 332983.724723 425066.803586
25063.837710 982708.142439 95773.670257
844514.552931 396559.259975 106463.557959
276411.166478 282580.682138 493697.475986
161733.606563 851690.482988 121434.058917
22776.270131 535810.255898 804363.160370
710578.001840 924964.603399 899959.894792
562987.639817 929807.302037 36872.999219
315200.161609 765886.184174 858829.908126
834683.750130 301791.327225 814923.437245
558412.086557 740374.328979 694402.006920
60342.135013 279455.084922 55985.553828
466324.863717 598034.018395 951928.170297
751144.664842 915927.195753 146901.077753
727692.840916 387780.813183 870074.268585
392118.439208 388264.607411 397548.100061
734783.228726 145180.298203 827316.326252
844254.280506 510207.081399 712656.035069
793812.654045 371513.993469 973709.561838
694272.222820 288334.181899 11391.989699
349817.416272 165345.987169 791574.361845
665100.447359 2715.387833 331579.311845
204530.030642 361578.037245 514701.183421
693818.447157 576417.155495 144850.385718
648225.033338 70378.822187 75233.741932
368001.482527 11430.769540 53021.676201
802455.188862 494035.778331 737681.215751
879130.537513 976757.103178 712269.330135
61449.612664 866298.242848 849776.288415
541055.516114 230138.112976 376351.531298
849718.904538 172164.376422 943528.295439
752209.116074 54880.769012 14220.106563
671595.850326 169526.737457 394131.973424
801383.522711 879141.539703 625716.323450
232366.860542 889427.537130 833809.518577
231310.726465 75493.021024 628966.932457
118241.119422 778801.431529 455577.667628
837516.215270 683341.927982 623862.152212
459195.931500 990739.970207 683162.891155
819925.827106 170161.081485 675755.940081
839239.830181 708672.602994 54516.186327
795480.718375 964625.189032 576943.375943
724626.798246 198123.294740 117693.996896
829048.226944 966063.320582 463209.383535
424983.922359 239566.459130 55077.221791
360478.448109 173574.072091 686228.099305
399308.797166 6181.543310 523895.424287
780279.125368 567580.209448 442051.606571
866665.338967 727635.616738 800925.653026
571127.421267 51820.656622 378846.355433
273518.445155 634563.443593 994192.854661
666162.890024 874757.656672 35866.218817
436073.230970 459887.523037 586931.464428
4341.678833 422385.786138 907157.614878
652402.077782 903877.650147 901823.267061
209309.974293 366113.919197 618694.639585
737541.033105 666659.850704 70193.870709
536116.087551 930743.814140 880879.390093
694454.835259 90927.176201 702182.852271
398563.471379 984257.026315 345962.979386
92364.216831 53943.639905 594466.474798
548797.488200 215961.031589 929641.804871
209675.890213 800583.314906 397925.218408
747751.631920 615891.831544 704718.343738
742414.752840 603626.213045 845502.504248
396554.177331 543552.528832 267880.312295
166871.090301 502014.665334 507129.517096
392963.201264 936226.640996 22962.071623
635757.022448 414038.317687 277228.201396
434682.453722 895810.598083 394285.034792
402.147051 476104.346717 428874.422104
596616.360824 302156.392473 80711.316636
63282.447753 865682.823387 827488.134809
351252.019146 43398.586738 288501.899028
733590.075833 471198.279443 808092.633496
389456.347277 713620.026608 949541.474847
403695.920227 521289.909678 84067.515626
776566.654775 640537.770461 941330.742514
454865.879296 668639.572695 618384.368145
964926.105190 264231.713042 869140.424862
84233.109877 838014.382404 366468.398616
359043.040509 330276.533020 666124.828446
195318.340807 507082.483639 355276.890735
934185.841972 965802.168879 51137.929285
643106.178932 308849.780581 673945.919107
393177.243097 228218.563034 643477.631219
39265.230819 831212.279341 901464.540264
963935.453161 572120.390202 171809.902095
423050.064638 779643.219832 234645.994567
24955.292656 480302.838548 942843.548978
250014.216924 631520.836022 849401.610051
942517.460704 358382.777532 86303.395702
971640.916259 574720.007662 346051.242423
663188.287834 992767.568620 176261.653274
537835.785522 576842.300625 412781.348790
957734.002221 847402.875458 209519.479736
124326.500027 672021.433396 825253.334780
867951.922577 68466.920519 193786.044543
498060.035740 353906.501630 680120.561364
288645.916576 544599.719374 341335.793287
339328.417655 164381.311388 714318.949540
674988.136840 906124.516327 187062.017636
482090.672571 842518.223294 770718.694986
650417.653999 687699.921185 900466.669452
403984.957915 677485.527515 888583.623902
507063.611548 538152.230213 608787.887997
613716.773687 430562.846095 583798.472614
617875.522164 370371.889474 931429.300457
572094.406408 555827.375079 457524.118102
346767.560893 423923.920308 998254.945769
88668.942972 745355.508850 706318.283420
546592.392448 743285.459329 266306.060068
489380.186786 628066.540925 66116.895802
305179.848424 308263.686095 796578.395013
703497.939630 15473.847862 680079.450568
235234.068304 938749.741982 894867.672197
693489.635946 149236.047425 7846.398493
626105.825381 710231.335528 835971.143548
160603.555850 327597.785798 750917.755861
362128.180232 985474.323100 927893.870535
160268.069583 603973.873823 874593.562554
498484.838601 362419.013097 140414.446842
115527.568337 289684.067635 20463.184556
96557.158560 917742.298115 309634.420033
509736.768723 766477.194697 279815.434983
168679.317165 119919.067170 220103.141264
48550.520674 364853.500677 958431.382083
866023.107781 146438.132230 719957.072307
378330.899150 163679.252896 993509.578152
92934.265176 206406.274542 814837.913309
524088.730108 982584.915474 775423.274810
758674.119238 292481.633249 591707.260972
639247.331781 366348.520839 215728.833768
408435.242052 562647.676650 433090.099840
439835.548706 162958.493162 246015.702435
111012.897091 759321.367734 344760.745773
83951.209763 513737.306345 483340.667144
793795.107601 288731.013871 497922.485539
48413.197053 7701.353241 556531.469653
483479.944147 702239.022400 952586.749430
764339.528351 75892.836310 927116.850632
71495.778536 102265.803184 616536.389474
385920.393055 559826.091098 859726.381353
919456.680380 102007.274205 485851.002426
154299.008368 770228.164359 597077.826766
303683.947597 178737.040427 441963.134128
5096.847140 187268.540153 155048.484367
406469.283344 542407.129202 663264.270684
276616.749234 473131.631352 236464.585252
977389.277096 896065.520875 269651.178034
784448.876991 632302.316395 635517.638704
234487.895150 176178.224790 102329.388903
451505.825306 866882.091288 788784.237621
138975.145710 373972.503397 177311.963320
286869.111747 462272.185384 944559.792814
633648.972171 669204.435530 244149.042891
741455.640211 64187.578356 225169.056788
703459.885080 227275.537470 926376.771059
215416.503586 374814.236284 392357.882782
628444.364940 2769.344290 782156.737674
121750.656765 600308.506931 25815.502059
303051.614143 801286.979447 307895.499942
112961.179694 745969.275248 139630.256155
901006.901845 193366.856873 609705.564951
585154.522023 422973.831010 801521.452005
477725.639843 456125.684740 986704.468793
